matrix,backend,nodes,ranks,job,trial,source,status,solver_s,iterations,relative_residual,tolerance,error_norm,rows,full_nnz,gflops_total,iteration_us,allreduce_us,allreduce_calls,gemv_s,dot_s,nrm2_s,axpy_s,copy_s,allreduce_s,haloexchange_s,other_s
Bump_2911,acg-cg-nvshmem,1,4,55407185,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407185-1-stderr.txt,valid,13.432063,25303.0,9.993987307843163e-07,1e-06,0.14449513355153,2911419,127729899,536.0931452599649,530.848634549263,23.501798134682264,50608,9.932889,0.389851,0.3477,0.966212,2.6e-05,1.189379,0.071074,0.534932
Bump_2911,acg-cg-nvshmem,1,4,55407185,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407185-2-stderr.txt,valid,13.500499,25421.0,9.494322735239237e-07,1e-06,0.144472422307864,2911419,127729899,535.8629063699053,531.0766295582392,23.657796396821652,50844,9.977442,0.389256,0.345624,0.973038,2.6e-05,1.202857,0.072051,0.540204
Bump_2911,acg-cg-nvshmem,1,4,55407185,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407185-3-stderr.txt,valid,13.603941,25644.0,9.784409248774694e-07,1e-06,0.144399160773483,2911419,127729899,536.4531227317142,530.4921619092186,23.5624683174108,51290,10.054288,0.394449,0.350345,0.981292,2.5e-05,1.208519,0.072169,0.542852
Bump_2911,acg-cg-nvshmem,1,4,55407204,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407204-1-stderr.txt,valid,13.578768,25535.0,9.413225641874234e-07,1e-06,0.144428657905765,2911419,127729899,535.1632833123005,531.7708243587233,23.72685620300752,51072,10.027109,0.392356,0.350077,0.982972,2.5e-05,1.211778,0.071939,0.54251
Bump_2911,acg-cg-nvshmem,1,4,55407204,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407204-2-stderr.txt,valid,13.478042,25375.0,9.769119803631734e-07,1e-06,0.144461619371975,2911419,127729899,535.7845173754466,531.1543645320197,23.663422131147538,50752,9.949701,0.390764,0.346811,0.975935,2.5e-05,1.200966,0.071857,0.541983
Bump_2911,acg-cg-nvshmem,1,4,55407204,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-55407204-3-stderr.txt,valid,13.667997,25682.0,9.894918385334822e-07,1e-06,0.144376784889109,2911419,127729899,534.7301760786163,532.2014251226541,23.737394385391116,51366,10.093696,0.396258,0.353328,0.983894,2.5e-05,1.219295,0.072959,0.548541
Bump_2911,acg-cg-nvshmem,2,8,55407146,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407146-1-stderr.txt,valid,11.451463,25505.0,9.730654780547695e-07,1e-06,0.144436890780221,2911419,127729899,633.8334976566749,448.98894334444225,47.78238453697169,51012,6.816938,0.352088,0.332322,0.62108,2.1e-05,2.437475,0.074858,0.816671
Bump_2911,acg-cg-nvshmem,2,8,55407146,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407146-2-stderr.txt,valid,11.392699,25325.0,9.976675820334006e-07,1e-06,0.144485180971318,2911419,127729899,632.6066833448334,449.85978282329717,47.91155334438916,50652,6.781876,0.352847,0.332161,0.617321,2e-05,2.426816,0.071573,0.810078
Bump_2911,acg-cg-nvshmem,2,8,55407146,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407146-3-stderr.txt,valid,11.400605,25447.0,9.303918732572862e-07,1e-06,0.144446948586847,2911419,127729899,635.2132676530763,448.01371477973834,47.44985853505187,50896,6.794076,0.35266,0.332368,0.618778,2e-05,2.415008,0.071987,0.815703
Bump_2911,acg-cg-nvshmem,2,8,55407186,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407186-1-stderr.txt,valid,11.759879,25804.0,9.990471610702861e-07,1e-06,0.144365311178064,2911419,127729899,624.4459206585374,455.7386064176097,48.46682813408254,51610,7.036782,0.357653,0.337037,0.628773,2e-05,2.501373,0.072916,0.825321
Bump_2911,acg-cg-nvshmem,2,8,55407186,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407186-2-stderr.txt,valid,11.893063,26030.0,9.655601732877756e-07,1e-06,0.144315748914793,2911419,127729899,622.8607542292511,456.89830964271994,48.753870385309824,52062,7.110721,0.361727,0.340645,0.636696,2.1e-05,2.538224,0.074429,0.830597
Bump_2911,acg-cg-nvshmem,2,8,55407186,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407186-3-stderr.txt,valid,11.537331,25323.0,9.910968189818503e-07,1e-06,0.144475737637999,2911419,127729899,624.6269939520674,455.60680014216325,48.38546438161428,50648,6.908946,0.349737,0.329082,0.61548,2e-05,2.450627,0.073088,0.810344
Bump_2911,acg-cg-nvshmem,2,8,55407205,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407205-1-stderr.txt,valid,11.715998,25625.0,8.968754913009366e-07,1e-06,0.144401527712149,2911419,127729899,622.4369213050394,457.2096780487805,48.86638570202139,51252,7.004613,0.357299,0.335771,0.623605,2e-05,2.5045,0.072904,0.817277
Bump_2911,acg-cg-nvshmem,2,8,55407205,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407205-2-stderr.txt,valid,11.589772,25386.0,9.610164299917828e-07,1e-06,0.14449052589533,2911419,127729899,623.347598382781,456.5418734735681,48.780103990231225,50774,6.927813,0.351546,0.330787,0.617891,2e-05,2.476761,0.072335,0.812597
Bump_2911,acg-cg-nvshmem,2,8,55407205,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-55407205-3-stderr.txt,valid,11.766589,25718.0,9.528699952943497e-07,1e-06,0.144394344616769,2911419,127729899,622.0099219935362,457.52348549653937,49.07097865391344,51438,7.024516,0.358355,0.336605,0.626021,2.1e-05,2.524113,0.074415,0.822539
Bump_2911,acg-cg-nvshmem,4,16,55407152,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407152-1-stderr.txt,valid,12.001588,25350.0,9.482165539528721e-07,1e-06,0.144470005717697,2911419,127729899,601.1047770041764,473.43542406311633,70.34144609680092,50702,6.223287,0.316389,0.304549,0.545814,1.8e-05,3.566452,0.070614,0.974458
Bump_2911,acg-cg-nvshmem,4,16,55407152,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407152-2-stderr.txt,valid,12.064411,25489.0,9.481803037986989e-07,1e-06,0.144454387253921,2911419,127729899,601.2533610441488,473.318333398721,70.18944684189879,50980,6.260719,0.320026,0.307106,0.549571,1.8e-05,3.578258,0.071441,0.977268
Bump_2911,acg-cg-nvshmem,4,16,55407152,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407152-3-stderr.txt,valid,12.281306,25960.0,9.79847204875377e-07,1e-06,0.144324595242985,2911419,127729899,601.5485658541526,473.08574730354394,70.32227186934247,51922,6.366719,0.324072,0.311783,0.559495,1.7e-05,3.651273,0.073262,0.99468
Bump_2911,acg-cg-nvshmem,4,16,55407187,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407187-1-stderr.txt,valid,11.747462,25151.0,9.881956546197704e-07,1e-06,0.144531836948122,2911419,127729899,609.287491615125,467.0773329092283,69.72373966284987,50304,6.051777,0.313784,0.301094,0.541151,1.8e-05,3.507383,0.070343,0.961906
Bump_2911,acg-cg-nvshmem,4,16,55407187,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407187-2-stderr.txt,valid,11.869752,25500.0,9.97950754786714e-07,1e-06,0.144436551106774,2911419,127729899,611.3773882247918,465.48047058823533,69.35198619661973,51002,6.111747,0.318024,0.305204,0.548669,1.7e-05,3.53709,0.072899,0.976098
Bump_2911,acg-cg-nvshmem,4,16,55407187,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407187-3-stderr.txt,valid,12.02698,25837.0,9.963287311557304e-07,1e-06,0.144368927528302,2911419,127729899,611.3587459688134,465.49444594960715,69.15848749903243,51676,6.20375,0.322625,0.309747,0.554841,1.7e-05,3.573834,0.072193,0.989966
Bump_2911,acg-cg-nvshmem,4,16,55407206,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-55407206-1-stderr.txt,valid,12.057193,25360.0,9.74157864863203e-07,1e-06,0.144492617624697,2911419,127729899,598.5686401732145,475.4413643533123,70.77181499152242,50722,6.2497,0.317707,0.306344,0.548022,1.8e-05,3.589688,0.072923,0.972781
Bump_2911,acg-cg-nvshmem,8,32,55407154,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407154-1-stderr.txt,valid,13.978678,25889.0,9.743546047438699e-07,1e-06,0.144359165696652,2911419,127729899,527.0596588581552,539.9466182548573,105.32869833912707,51780,6.324999,0.273296,0.267164,0.509727,1.8e-05,5.45392,0.073125,1.076409
Bump_2911,acg-cg-nvshmem,8,32,55407154,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407154-2-stderr.txt,valid,13.564529,25438.0,9.649141086287301e-07,1e-06,0.144463841997356,2911419,127729899,533.6900668928497,533.2388159446498,102.79358465348481,50878,6.172698,0.2698,0.262919,0.499548,1.7e-05,5.229932,0.071281,1.058326
Bump_2911,acg-cg-nvshmem,8,32,55407154,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407154-3-stderr.txt,valid,13.805663,25745.0,9.763771163525365e-07,1e-06,0.144384826809112,2911419,127729899,530.6966136791838,536.2463779374635,104.19111706672881,51492,6.255882,0.272546,0.265867,0.505708,1.6e-05,5.365009,0.07195,1.068669
Bump_2911,acg-cg-nvshmem,8,32,55407190,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407190-1-stderr.txt,valid,13.696826,25261.0,9.688593896565582e-07,1e-06,0.144502866128278,2911419,127729899,524.8577147365382,542.212343137643,106.06515715303618,50524,6.190425,0.266463,0.260812,0.496708,1.7e-05,5.358836,0.070034,1.053521
Bump_2911,acg-cg-nvshmem,8,32,55407190,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407190-2-stderr.txt,valid,13.980903,25866.0,9.841531140790945e-07,1e-06,0.144369983832167,2911419,127729899,526.5076265992261,540.5127580607748,105.4531256040515,51734,6.32761,0.274297,0.267277,0.509123,1.6e-05,5.455512,0.073249,1.073804
Bump_2911,acg-cg-nvshmem,8,32,55407190,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407190-3-stderr.txt,valid,13.818833,25548.0,9.704868637857172e-07,1e-06,0.1444468537397,2911419,127729899,526.133974414482,540.8968608110224,105.30629378840659,51098,6.264502,0.270297,0.264293,0.502723,1.6e-05,5.380941,0.072631,1.063423
Bump_2911,acg-cg-nvshmem,8,32,55407207,1,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407207-1-stderr.txt,valid,13.4768,24971.0,9.92414011695999e-07,1e-06,0.144589617000007,2911419,127729899,527.3030939825477,539.6980497376958,105.80341983020983,49944,6.070941,0.264282,0.257559,0.490518,1.7e-05,5.284246,0.069909,1.039319
Bump_2911,acg-cg-nvshmem,8,32,55407207,2,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407207-2-stderr.txt,valid,13.728006,25544.0,9.933531212674108e-07,1e-06,0.144417496491245,2911419,127729899,529.5320552823185,537.4258534293767,104.94323742415347,51090,6.199019,0.270715,0.264103,0.502647,1.6e-05,5.36155,0.071944,1.058004
Bump_2911,acg-cg-nvshmem,8,32,55407207,3,acg-results/acg-cg-nvshmem/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-55407207-3-stderr.txt,valid,13.496121,25138.0,9.624881164253588e-07,1e-06,0.144540639662985,2911419,127729899,530.0695061180912,536.8812554698067,104.63668005887267,50278,6.098791,0.265914,0.259847,0.495798,1.6e-05,5.260923,0.070403,1.04442
Queen_4147,acg-cg-nvshmem,1,2,55399441,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399441-1-stderr.txt,valid,49.134852,26645.0,9.574929602920502e-07,1e-06,0.190155768849273,4147110,329499284,379.8664458508596,1844.0552448864703,18.857145537791787,53292,42.73961,1.073963,0.56964,3.107105,4.9e-05,1.004935,0.08142,0.558129
Queen_4147,acg-cg-nvshmem,1,2,55399441,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399441-2-stderr.txt,valid,48.880448,26521.0,9.165569803461633e-07,1e-06,0.190160215487798,4147110,329499284,380.06655253683437,1843.0846499000793,18.799600331800015,53044,42.522745,1.068444,0.566393,3.090736,5e-05,0.997206,0.080638,0.554236
Queen_4147,acg-cg-nvshmem,1,2,55399441,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399441-3-stderr.txt,valid,48.869693,26509.0,9.94788189322065e-07,1e-06,0.190161802996929,4147110,329499284,379.9781947023895,1843.513259647667,18.75882685778951,53020,42.532818,1.063324,0.561931,3.08425,5e-05,0.994593,0.080879,0.551848
Queen_4147,acg-cg-nvshmem,1,2,55399452,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399452-1-stderr.txt,valid,49.069629,26613.0,8.758799551989179e-07,1e-06,0.190156281653587,4147110,329499284,379.91456114885233,1843.8217788298953,18.748196437964978,53228,42.71294,1.068538,0.562857,3.095835,4.9e-05,0.997929,0.082212,0.549269
Queen_4147,acg-cg-nvshmem,1,2,55399452,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399452-2-stderr.txt,valid,48.985846,26559.0,9.832036535837715e-07,1e-06,0.190158475498103,4147110,329499284,379.79217925929055,1844.4160548213413,18.831306475903617,53120,42.631318,1.067431,0.564482,3.092107,5.1e-05,1.000319,0.082731,0.547407
Queen_4147,acg-cg-nvshmem,1,2,55399452,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399452-3-stderr.txt,valid,48.746048,26433.0,9.927035670205352e-07,1e-06,0.190164307412196,4147110,329499284,379.8499116693932,1844.1360420686265,18.808977074979193,52868,42.423765,1.06222,0.560582,3.077185,5.1e-05,0.994393,0.082513,0.545339
Queen_4147,acg-cg-nvshmem,1,2,55399467,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399467-1-stderr.txt,valid,48.657039,26410.0,9.862004681973714e-07,1e-06,0.19016561926182,4147110,329499284,380.2136670229358,1842.3717909882619,18.763829464995645,52822,42.346299,1.061788,0.561639,3.074284,4.8e-05,0.991143,0.079518,0.542318
Queen_4147,acg-cg-nvshmem,1,2,55399467,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399467-2-stderr.txt,valid,48.355726,26230.0,9.994540434477469e-07,1e-06,0.190174231210752,4147110,329499284,379.97540734737396,1843.527487609607,18.75950211581716,52462,42.082955,1.05445,0.559485,3.055657,4.9e-05,0.984161,0.081523,0.537446
Queen_4147,acg-cg-nvshmem,1,2,55399467,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-55399467-3-stderr.txt,valid,48.750655,26421.0,9.532237013816843e-07,1e-06,0.190165074260116,4147110,329499284,379.6415943748038,1845.1479883426064,18.852830974188176,52844,42.425601,1.061568,0.564524,3.078483,5.1e-05,0.996259,0.08359,0.540578
Queen_4147,acg-cg-nvshmem,1,4,55399442,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399442-1-stderr.txt,valid,26.973751,26418.0,9.753822041922058e-07,1e-06,0.190165254608398,4147110,329499284,686.0623493563056,1021.0368309485956,23.541087853438814,52838,22.831297,0.494025,0.375919,1.41425,3.1e-05,1.243864,0.073693,0.540671
Queen_4147,acg-cg-nvshmem,1,4,55399442,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399442-2-stderr.txt,valid,27.022342,26456.0,9.361686508187643e-07,1e-06,0.190163269045241,4147110,329499284,685.8137177523695,1021.4069398246145,23.640756699550213,52914,22.865596,0.493699,0.377169,1.418313,3.1e-05,1.250927,0.07487,0.541736
Queen_4147,acg-cg-nvshmem,1,4,55399442,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399442-3-stderr.txt,valid,26.853813,26286.0,9.668069163456374e-07,1e-06,0.190171843820499,4147110,329499284,685.6833696516767,1021.601346724492,23.505668201011908,52574,22.729049,0.491764,0.374124,1.409969,3.2e-05,1.235787,0.073361,0.539726
Queen_4147,acg-cg-nvshmem,1,4,55399453,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399453-1-stderr.txt,valid,27.122898,26571.0,9.842742220337248e-07,1e-06,0.190158914926948,4147110,329499284,686.2410809204828,1020.7706898498361,23.585202468764113,53144,22.953503,0.496141,0.378855,1.421747,3.1e-05,1.253412,0.074611,0.544598
Queen_4147,acg-cg-nvshmem,1,4,55399453,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399453-2-stderr.txt,valid,27.25747,26690.0,9.717483939680113e-07,1e-06,0.190153284656737,4147110,329499284,685.9111550598055,1021.2615211689772,23.65894870930276,53382,23.06188,0.500829,0.38139,1.428165,3.1e-05,1.262962,0.075007,0.547206
Queen_4147,acg-cg-nvshmem,1,4,55399453,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399453-3-stderr.txt,valid,26.875498,26311.0,9.555306698737778e-07,1e-06,0.190170833732329,4147110,329499284,685.7817007720564,1021.4548287788379,23.705058528428093,52624,22.739985,0.493025,0.376287,1.406228,3.1e-05,1.247455,0.073654,0.538832
Queen_4147,acg-cg-nvshmem,1,4,55399468,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399468-1-stderr.txt,valid,26.594809,26054.0,9.74321974432469e-07,1e-06,0.190182271206341,4147110,329499284,686.2506146541605,1020.7572349735165,23.467626175398195,52110,22.511513,0.487087,0.371099,1.392543,3.2e-05,1.222898,0.07332,0.536315
Queen_4147,acg-cg-nvshmem,1,4,55399468,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399468-2-stderr.txt,valid,26.555267,25973.0,9.83747736893235e-07,1e-06,0.190187438598374,4147110,329499284,685.1358707766711,1022.4181650175183,23.681181181181177,51948,22.466378,0.489321,0.371556,1.389803,3e-05,1.23019,0.073409,0.534578
Queen_4147,acg-cg-nvshmem,1,4,55399468,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0004-procs-55399468-3-stderr.txt,valid,26.937532,26374.0,9.353403584205759e-07,1e-06,0.190166895854972,4147110,329499284,685.8406448155681,1021.3669523015091,23.425725118483417,52750,22.803554,0.494164,0.375616,1.410998,3.2e-05,1.235707,0.074517,0.542945
Queen_4147,acg-cg-nvshmem,2,8,55399443,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399443-1-stderr.txt,valid,18.245986,26483.0,9.845451998014952e-07,1e-06,0.190162608674164,4147110,329499284,1016.7280359873126,688.9697541819279,55.27237199818759,52968,13.030658,0.38989,0.352247,0.805381,2.2e-05,2.927667,0.076982,0.663129
Queen_4147,acg-cg-nvshmem,2,8,55399443,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399443-2-stderr.txt,valid,18.09443,26264.0,9.260995447303736e-07,1e-06,0.190171934447579,4147110,329499284,1016.7660795692377,688.944182150472,55.183152484294695,52530,12.934571,0.384706,0.347259,0.797021,2.2e-05,2.898771,0.075836,0.656233
Queen_4147,acg-cg-nvshmem,2,8,55399443,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399443-3-stderr.txt,valid,18.278845,26540.0,9.517429870260492e-07,1e-06,0.190160021847085,4147110,329499284,1017.0846287885257,688.7281461944235,55.119908820315736,53082,13.06737,0.389566,0.351296,0.801695,2.2e-05,2.925875,0.076662,0.666354
Queen_4147,acg-cg-nvshmem,2,8,55399454,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399454-1-stderr.txt,valid,18.183337,26252.0,9.937501838084116e-07,1e-06,0.19017348634699,4147110,329499284,1011.332354293604,692.645779369191,56.15537271930827,52506,12.969605,0.386427,0.348482,0.795221,2.2e-05,2.948494,0.076062,0.659016
Queen_4147,acg-cg-nvshmem,2,8,55399470,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399470-1-stderr.txt,valid,18.385082,26407.0,9.934517537686954e-07,1e-06,0.190165872492749,4147110,329499284,1006.140185595256,696.2200174196236,56.58953726143593,52816,13.116949,0.388371,0.350423,0.801312,2.3e-05,2.988833,0.077288,0.661875
Queen_4147,acg-cg-nvshmem,2,8,55399470,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399470-2-stderr.txt,valid,18.245652,26226.0,9.495723829192768e-07,1e-06,0.190175766647757,4147110,329499284,1006.8801490763936,695.7085335163578,56.62517634498799,52454,13.011171,0.385853,0.348368,0.795759,2.2e-05,2.970217,0.076389,0.657863
Queen_4147,acg-cg-nvshmem,2,8,55399470,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-002-nodes-0008-procs-55399470-3-stderr.txt,valid,18.176833,26144.0,9.871675637548281e-07,1e-06,0.190179128871344,4147110,329499284,1007.5322963565767,695.2583001835985,56.62428762669727,52290,12.967797,0.383188,0.34461,0.791145,2.1e-05,2.960884,0.076655,0.652528
